Chr01A	0	30000	0.0000000
Chr01A	30000	60000	0.0000000
Chr01A	60000	90000	0.0000000
Chr01A	90000	120000	0.0000000
Chr01A	120000	150000	0.0000000
Chr01A	150000	180000	0.0000000
Chr01A	180000	210000	0.0000000
Chr01A	210000	240000	0.0000000
Chr01A	240000	270000	0.3254667
Chr01A	270000	300000	0.0000000
Chr01A	300000	330000	0.1418333
Chr01A	330000	360000	0.0134667
Chr01A	360000	390000	0.0000000
Chr01A	390000	420000	0.0759000
Chr01A	420000	450000	0.0000000
Chr01A	450000	480000	0.0000000
Chr01A	480000	510000	0.0000000
Chr01A	510000	540000	0.0000000
Chr01A	540000	570000	0.0000000
Chr01A	570000	600000	0.0000000
Chr01A	600000	630000	0.0128333
Chr01A	630000	660000	0.2277000
Chr01A	660000	690000	0.0000000
Chr01A	690000	720000	0.0000000
Chr01A	720000	750000	0.3881000
Chr01A	750000	780000	0.0000000
Chr01A	780000	810000	0.0000000
Chr01A	810000	840000	0.0000000
Chr01A	840000	870000	0.5056667
Chr01A	870000	900000	0.0000000
Chr01A	900000	930000	0.0000000
Chr01A	930000	960000	0.0000000
Chr01A	960000	990000	0.1716000
Chr01A	990000	1020000	0.0000000
Chr01A	1020000	1050000	0.0000000
Chr01A	1050000	1080000	0.1688667
Chr01A	1080000	1110000	0.0000000
Chr01A	1110000	1140000	0.0000000
Chr01A	1140000	1170000	0.1703667
Chr01A	1170000	1200000	0.0567333
Chr01A	1200000	1230000	0.2133000
Chr01A	1230000	1260000	0.0000000
Chr01A	1260000	1290000	0.2550667
Chr01A	1290000	1320000	0.2167667
Chr01A	1320000	1350000	0.0000000
Chr01A	1350000	1380000	0.0000000
Chr01A	1380000	1410000	0.0000000
Chr01A	1410000	1440000	0.2624000
Chr01A	1440000	1470000	0.0000000
Chr01A	1470000	1500000	0.0000000
Chr01A	1500000	1530000	0.0000000
Chr01A	1530000	1560000	0.0421000
Chr01A	1560000	1590000	0.0000000
Chr01A	1590000	1620000	0.0000000
Chr01A	1620000	1650000	0.0000000
Chr01A	1650000	1680000	0.0265333
Chr01A	1680000	1710000	0.2383667
Chr01A	1710000	1740000	0.0085667
Chr01A	1740000	1770000	0.1612667
Chr01A	1770000	1800000	0.0000000
Chr01A	1800000	1830000	0.0000000
Chr01A	1830000	1860000	0.5570667
Chr01A	1860000	1890000	0.0000000
Chr01A	1890000	1920000	0.0000000
Chr01A	1920000	1950000	0.0000000
Chr01A	1950000	1980000	0.0000000
Chr01A	1980000	2010000	0.0000000
Chr01A	2010000	2040000	0.0000000
Chr01A	2040000	2070000	0.0000000
Chr01A	2070000	2100000	0.0000000
Chr01A	2100000	2130000	0.0000000
Chr01A	2130000	2160000	0.0000000
Chr01A	2160000	2190000	0.6083333
Chr01A	2190000	2220000	0.0000000
Chr01A	2220000	2250000	0.0000000
Chr01A	2250000	2280000	0.0000000
Chr01A	2280000	2310000	0.0100667
Chr01A	2310000	2340000	0.0000000
Chr01A	2340000	2370000	0.0000000
Chr01A	2370000	2400000	0.0000000
Chr01A	2400000	2430000	0.0366000
Chr01A	2430000	2460000	0.0237333
Chr01A	2460000	2490000	0.0000000
Chr01A	2490000	2520000	0.0000000
Chr01A	2520000	2550000	0.0000000
Chr01A	2550000	2580000	0.0164667
Chr01A	2580000	2610000	0.0000000
Chr01A	2610000	2640000	0.0000000
Chr01A	2640000	2670000	0.0113667
Chr01A	2670000	2700000	0.0826000
Chr01A	2700000	2730000	0.1815000
Chr01A	2730000	2760000	0.0000000
Chr01A	2760000	2790000	0.0000000
Chr01A	2790000	2820000	0.0715667
Chr01A	2820000	2850000	0.0000000
Chr01A	2850000	2880000	0.0000000
Chr01A	2880000	2910000	0.0000000
Chr01A	2910000	2940000	0.0000000
Chr01A	2940000	2970000	0.1979333
Chr01A	2970000	3000000	0.0000000
Chr01A	3000000	3030000	0.0000000
Chr01A	3030000	3060000	0.0171667
Chr01A	3060000	3090000	0.0000000
Chr01A	3090000	3120000	0.0911667
Chr01A	3120000	3150000	0.0000000
Chr01A	3150000	3180000	0.0000000
Chr01A	3180000	3210000	0.1286667
Chr01A	3210000	3240000	0.0000000
Chr01A	3240000	3270000	0.0000000
Chr01A	3270000	3300000	0.2477000
Chr01A	3300000	3330000	0.0000000
Chr01A	3330000	3360000	0.0000000
Chr01A	3360000	3390000	0.0802333
Chr01A	3390000	3420000	0.0622667
Chr01A	3420000	3450000	0.0000000
Chr01A	3450000	3480000	0.0000000
Chr01A	3480000	3510000	0.0000000
Chr01A	3510000	3540000	0.0000000
Chr01A	3540000	3570000	0.0000000
Chr01A	3570000	3600000	0.0000000
Chr01A	3600000	3630000	0.0000000
Chr01A	3630000	3660000	0.0000000
Chr01A	3660000	3690000	0.0000000
Chr01A	3690000	3720000	0.0000000
Chr01A	3720000	3750000	0.0000000
Chr01A	3750000	3780000	0.0000000
Chr01A	3780000	3810000	0.0000000
Chr01A	3810000	3840000	0.0000000
Chr01A	3840000	3870000	0.0000000
Chr01A	3870000	3900000	0.0000000
Chr01A	3900000	3930000	0.0000000
Chr01A	3930000	3960000	0.0000000
Chr01A	3960000	3990000	0.0000000
Chr01A	3990000	4020000	0.0000000
Chr01A	4020000	4050000	0.0000000
Chr01A	4050000	4080000	0.0000000
Chr01A	4080000	4110000	0.0000000
Chr01A	4110000	4140000	0.0000000
Chr01A	4140000	4170000	0.0000000
Chr01A	4170000	4200000	0.0000000
Chr01A	4200000	4230000	0.0000000
Chr01A	4230000	4260000	0.0000000
Chr01A	4260000	4290000	0.0000000
Chr01A	4290000	4320000	0.0000000
Chr01A	4320000	4350000	0.0000000
Chr01A	4350000	4380000	0.0000000
Chr01A	4380000	4410000	0.0000000
Chr01A	4410000	4440000	0.0000000
Chr01A	4440000	4470000	0.0000000
Chr01A	4470000	4500000	0.0000000
Chr01A	4500000	4530000	0.0000000
Chr01A	4530000	4560000	0.0000000
Chr01A	4560000	4590000	0.0000000
Chr01A	4590000	4620000	0.0000000
Chr01A	4620000	4650000	0.0000000
Chr01A	4650000	4680000	0.0000000
Chr01A	4680000	4710000	0.0000000
Chr01A	4710000	4740000	0.0000000
Chr01A	4740000	4770000	0.1021000
Chr01A	4770000	4800000	0.0000000
Chr01A	4800000	4830000	0.0000000
Chr01A	4830000	4860000	0.0000000
Chr01A	4860000	4890000	0.0000000
Chr01A	4890000	4920000	0.0000000
Chr01A	4920000	4950000	0.1169000
Chr01A	4950000	4980000	0.1478000
Chr01A	4980000	5010000	0.0424667
Chr01A	5010000	5040000	0.0057667
Chr01A	5040000	5070000	0.0000000
Chr01A	5070000	5100000	0.0000000
Chr01A	5100000	5130000	0.2569333
Chr01A	5130000	5160000	0.0000000
Chr01A	5160000	5190000	0.1924000
Chr01A	5190000	5220000	0.4200000
Chr01A	5220000	5250000	0.1377333
Chr01A	5250000	5280000	0.0000000
Chr01A	5280000	5310000	0.0000000
Chr01A	5310000	5340000	0.0000000
Chr01A	5340000	5370000	0.2357667
Chr01A	5370000	5400000	0.0000000
Chr01A	5400000	5430000	0.0000000
Chr01A	5430000	5460000	0.0000000
Chr01A	5460000	5490000	0.0000000
Chr01A	5490000	5520000	0.0000000
Chr01A	5520000	5550000	0.3338333
Chr01A	5550000	5580000	0.1129333
Chr01A	5580000	5610000	0.0154333
Chr01A	5610000	5640000	0.0422333
Chr01A	5640000	5670000	0.0000000
Chr01A	5670000	5700000	0.0000000
Chr01A	5700000	5730000	0.0848667
Chr01A	5730000	5760000	0.2275000
Chr01A	5760000	5790000	0.1918000
Chr01A	5790000	5820000	0.0082667
Chr01A	5820000	5850000	0.0000000
Chr01A	5850000	5880000	0.0000000
Chr01A	5880000	5910000	0.2428000
Chr01A	5910000	5940000	0.0000000
Chr01A	5940000	5970000	0.0274000
Chr01A	5970000	6000000	0.0000000
Chr01A	6000000	6030000	0.0000000
Chr01A	6030000	6060000	0.1419667
Chr01A	6060000	6090000	0.0719667
Chr01A	6090000	6120000	0.0000000
Chr01A	6120000	6150000	0.1090000
Chr01A	6150000	6180000	0.0000000
Chr01A	6180000	6210000	0.0000000
Chr01A	6210000	6240000	0.5139667
Chr01A	6240000	6270000	0.1484333
Chr01A	6270000	6300000	0.0000000
Chr01A	6300000	6330000	0.0000000
Chr01A	6330000	6360000	0.0000000
Chr01A	6360000	6390000	0.0000000
Chr01A	6390000	6420000	0.0000000
Chr01A	6420000	6450000	0.0000000
Chr01A	6450000	6480000	0.0424667
Chr01A	6480000	6510000	0.0000000
Chr01A	6510000	6540000	0.0000000
Chr01A	6540000	6570000	0.0000000
Chr01A	6570000	6600000	0.2573000
Chr01A	6600000	6630000	0.0000000
Chr01A	6630000	6660000	0.1358333
Chr01A	6660000	6690000	0.5296000
Chr01A	6690000	6720000	0.0261667
Chr01A	6720000	6750000	0.2618333
Chr01A	6750000	6780000	0.0000000
Chr01A	6780000	6810000	0.0000000
Chr01A	6810000	6840000	0.0000000
Chr01A	6840000	6870000	0.0000000
Chr01A	6870000	6900000	0.0000000
Chr01A	6900000	6930000	0.0000000
Chr01A	6930000	6960000	0.1200667
Chr01A	6960000	6990000	0.2086333
Chr01A	6990000	7020000	0.0000000
Chr01A	7020000	7050000	0.0000000
Chr01A	7050000	7080000	0.0000000
Chr01A	7080000	7110000	0.0387667
Chr01A	7110000	7140000	0.3794667
Chr01A	7140000	7170000	0.2449333
Chr01A	7170000	7200000	0.1207333
Chr01A	7200000	7230000	0.0336333
Chr01A	7230000	7260000	0.1658333
Chr01A	7260000	7290000	0.0000000
Chr01A	7290000	7320000	0.0448333
Chr01A	7320000	7350000	0.0000000
Chr01A	7350000	7380000	0.1531000
Chr01A	7380000	7410000	0.0000000
Chr01A	7410000	7440000	0.0487333
Chr01A	7440000	7470000	0.0000000
Chr01A	7470000	7500000	0.0000000
Chr01A	7500000	7530000	0.0486667
Chr01A	7530000	7560000	0.3676000
Chr01A	7560000	7590000	0.1846000
Chr01A	7590000	7620000	0.4080333
Chr01A	7620000	7650000	0.1078333
Chr01A	7650000	7680000	0.1601000
Chr01A	7680000	7710000	0.0000000
Chr01A	7710000	7740000	0.0667333
Chr01A	7740000	7770000	0.2033667
Chr01A	7770000	7800000	0.3212000
Chr01A	7800000	7830000	0.2791333
Chr01A	7830000	7860000	0.0187667
Chr01A	7860000	7890000	0.0905333
Chr01A	7890000	7920000	0.0535667
Chr01A	7920000	7950000	0.2170000
Chr01A	7950000	7980000	0.0095333
Chr01A	7980000	8010000	0.2050667
Chr01A	8010000	8040000	0.0000000
Chr01A	8040000	8070000	0.0000000
Chr01A	8070000	8100000	0.0798667
Chr01A	8100000	8130000	0.2230667
Chr01A	8130000	8160000	0.0000000
Chr01A	8160000	8190000	0.1530000
Chr01A	8190000	8220000	0.0256333
Chr01A	8220000	8250000	0.4157000
Chr01A	8250000	8280000	0.3840000
Chr01A	8280000	8310000	0.0000000
Chr01A	8310000	8340000	0.3051000
Chr01A	8340000	8370000	0.1359000
Chr01A	8370000	8400000	0.0000000
Chr01A	8400000	8430000	0.3688000
Chr01A	8430000	8460000	0.0951000
Chr01A	8460000	8490000	0.0594000
Chr01A	8490000	8520000	0.0837667
Chr01A	8520000	8550000	0.0541000
Chr01A	8550000	8580000	0.0000000
Chr01A	8580000	8610000	0.0834000
Chr01A	8610000	8640000	0.0000000
Chr01A	8640000	8670000	0.0619000
Chr01A	8670000	8700000	0.1864000
Chr01A	8700000	8730000	0.0605667
Chr01A	8730000	8760000	0.2732000
